# GT-EV-Testbed UART telemetry + drive log
# session_start_ms,4060
# master_id,101,slave_id,102
# poll_ms=125,drive=PPM D6/D10
millis_ms,esc_id,vbat_v,rpm,motor_a,input_a,duty,fet_c,motor_c,fault,thr_us,str_us,mst_ppm_us,slv_ppm_us
100186,102,3.630,0,0.0000,0.0000,-0.14510,26.2,-60.0,8,1500,1500,1500,1500
100232,102,3.660,0,0.0000,0.0000,-0.14960,26.2,-60.0,8,1500,1500,1500,1500
100324,102,3.630,0,0.0000,0.0000,-0.14420,26.2,-60.0,8,1500,1500,1500,1500
100370,102,3.660,0,0.0000,0.0000,-0.15380,26.3,-60.0,8,1500,1500,1500,1500
100461,102,3.640,0,0.0000,0.0000,-0.14810,26.2,-60.0,8,1500,1500,1500,1500
100507,102,3.660,0,0.0000,0.0000,-0.15120,26.2,-60.0,8,1500,1500,1500,1500
100599,102,3.620,0,0.0000,0.0000,-0.14530,26.2,-60.0,8,1500,1500,1500,1500
100645,102,3.660,0,0.0000,0.0000,-0.15170,26.3,-60.0,8,1500,1500,1500,1500
100743,102,3.630,0,0.0000,0.0000,-0.14620,26.2,-60.0,8,1500,1500,1500,1500
100789,102,3.670,0,0.0000,0.0000,-0.14840,26.2,-60.0,8,1500,1500,1500,1500
100881,102,3.630,0,0.0000,0.0000,-0.14630,26.2,-60.0,8,1500,1500,1500,1500
100927,102,3.660,0,0.0000,0.0000,-0.15090,26.2,-60.0,8,1500,1500,1500,1500
101019,102,3.620,0,0.0000,0.0000,-0.14560,26.2,-60.0,8,1500,1500,1500,1500
101065,102,3.660,0,0.0000,0.0000,-0.15080,26.2,-60.0,8,1500,1500,1500,1500
101156,102,3.630,0,0.0000,0.0000,-0.14540,26.2,-60.0,8,1500,1500,1500,1500
101203,102,3.660,0,0.0000,0.0000,-0.14860,26.3,-60.0,8,1500,1500,1500,1500
101294,102,3.630,0,0.0000,0.0000,-0.14700,26.2,-60.0,8,1500,1500,1500,1500
101340,102,3.660,0,0.0000,0.0000,-0.15420,26.3,-60.0,8,1500,1500,1500,1500
101432,102,3.630,0,0.0000,0.0000,-0.14560,26.2,-60.0,8,1500,1500,1500,1500
101478,102,3.660,0,0.0000,0.0000,-0.15210,26.2,-60.0,8,1500,1500,1500,1500
101569,102,3.630,0,0.0000,0.0000,-0.14620,26.2,-60.0,8,1500,1500,1500,1500
101616,102,3.660,0,0.0000,0.0000,-0.15200,26.3,-60.0,8,1500,1500,1500,1500
101707,102,3.630,0,0.0000,0.0000,-0.14780,26.2,-60.0,8,1500,1500,1500,1500
101753,102,3.660,0,0.0000,0.0000,-0.14960,26.3,-60.0,8,1500,1500,1500,1500
101845,102,3.630,0,0.0000,0.0000,-0.14640,26.2,-60.0,8,1500,1500,1500,1500
101891,102,3.650,0,0.0000,0.0000,-0.14950,26.3,-60.0,8,1500,1500,1500,1500
101982,102,3.630,0,0.0000,0.0000,-0.14400,26.2,-60.0,8,1500,1500,1500,1500
102029,102,3.660,0,0.0000,0.0000,-0.15130,26.3,-60.0,8,1500,1500,1500,1500
102120,102,3.630,0,0.0000,0.0000,-0.14460,26.2,-60.0,8,1500,1500,1500,1500
102167,102,3.660,0,0.0000,0.0000,-0.14840,26.3,-60.0,8,1500,1500,1500,1500
102258,102,3.620,0,0.0000,0.0000,-0.14690,26.2,-60.0,8,1500,1500,1500,1500
102304,102,3.650,0,0.0000,0.0000,-0.14770,26.3,-60.0,8,1500,1500,1500,1500
102396,102,3.630,0,0.0000,0.0000,-0.14290,26.2,-60.0,8,1500,1500,1500,1500
102442,102,3.660,0,0.0000,0.0000,-0.14970,26.2,-60.0,8,1500,1500,1500,1500
102533,102,3.630,0,0.0000,0.0000,-0.14550,26.2,-60.0,8,1500,1500,1500,1500
102579,102,3.660,0,0.0000,0.0000,-0.15150,26.2,-60.0,8,1500,1500,1500,1500
102671,102,3.630,0,0.0000,0.0000,-0.14420,26.2,-60.0,8,1500,1500,1500,1500
102717,102,3.660,0,0.0000,0.0000,-0.15170,26.3,-60.0,8,1500,1500,1500,1500
102808,102,3.630,0,0.0000,0.0000,-0.14910,26.2,-60.0,8,1500,1500,1500,1500
102855,102,3.660,0,0.0000,0.0000,-0.14820,26.3,-60.0,8,1500,1500,1500,1500
